date_admission,Year Month,Year,Organization,RegionName,ProjectName,UserName,token_number,surgeon_name,age,ownership,Province,District,Subdistrict,Village,area,type_surgery,define_surgery,rabies_vacc,sex,preg_status,foetus_number,bcs,skin_condition,health_status,health_problem,surg_complications,surgical_compl,mark_status,photo
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,26,dr_best,prepubertal,stray,Nakhon Nayok,Pak Phli,Pak Phli,3,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,25,dr_nam,adult,owned,Nakhon Nayok,Pak Phli,Pak Phli,3,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,24,dr_best,adult,owned,Nakhon Nayok,Pak Phli,Pak Phli,3,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,23,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Nawa,4,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,22,dr_nam,adult,semi_owned,Nakhon Nayok,Meung,Si Nawa,4,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,21,dr_best,adult,owned,Nakhon Nayok,Meung,Si Nawa,4,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,20,dr_best,adult,owned,Nakhon Nayok,Meung,Si Nawa,4,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,19,dr_nam,adult,owned,Nakhon Nayok,Meung,Si Nawa,4,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,18,dr_nam,adult,owned,Nakhon Nayok,Meung,Si Chula,4,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,17,dr_best,adult,owned,Nakhon Nayok,Meung,Si Chula,4,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,16,dr_nam,adult,owned,Nakhon Nayok,Meung,Phrommani,14,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,15,dr_best,adult,owned,Nakhon Nayok,Meung,Phrommani,14,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,14,dr_best,adult,owned,Nakhon Nayok,Meung,Nakhon Nayok,1,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,13,dr_best,adult,owned,Nakhon Nayok,Meung,Nakhon Nayok,1,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,12,dr_nam,adult,owned,Nakhon Nayok,Meung,Si Chula,8,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,11,dr_nam,adult,owned,Nakhon Nayok,Meung,Si Chula,8,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 04,10,dr_nam,adult,owned,Nakhon Nayok,Meung,Si Chula,8,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,9,dr_best,adult,owned,Nakhon Nayok,Meung,Si Chula,8,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,8,dr_nam,adult,stray,Nakhon Nayok,Meung,Si Chula,8,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,7,dr_best,adult,owned,Nakhon Nayok,Meung,Phrommani,12,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,6,dr_nam,adult,owned,Nakhon Nayok,Meung,Phrommani,12,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,5,dr_best,prepubertal,owned,Nakhon Nayok,Meung,Phrommani,12,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,4,dr_nam,prepubertal,owned,Nakhon Nayok,Meung,Phrommani,12,,spay,,vacc_on_day,female,yes_preg,,overweight,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,3,dr_best,adult,owned,Nakhon Nayok,Meung,Khao Phra,2,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,2,dr_nam,adult,owned,Nakhon Nayok,Meung,Khao Phra,2,,spay,,vacc_on_day,female,no_preg,,overweight,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,1,dr_best,adult,owned,Nakhon Nayok,Meung,Khao Phra,4,,castration,,vacc_on_day,male,,,underweight,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,20,dr_field,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,2,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,yes_compl,heat,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,19,dr_good,adult,semi_owned,Nakhon Nayok,Ongkharak,Phra Achan,5,,spay,,vacc_on_day,female,no_preg,,underweight,no_skin_dz,,,yes_compl,"enlarged spleen,heat","ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,18,dr_field,adult,semi_owned,Nakhon Nayok,Ongkharak,Phra Achan,5,,castration,,vacc_on_day,male,,,overweight,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,17,dr_good,adult,semi_owned,Nakhon Nayok,Ongkharak,Phra Achan,5,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,16,dr_field,adult,semi_owned,Nakhon Nayok,Ongkharak,Phra Achan,5,,spay,,prev_vacc,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,15,dr_good,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,3,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,14,dr_field,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,3,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,13,dr_good,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,2,,castration,,vacc_on_day,male,,,underweight,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,12,dr_field,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,2,,spay,,vacc_on_day,female,no_preg,,overweight,no_skin_dz,,,yes_compl,"enlarged spleen,heat","ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,11,dr_field,adult,stray,Nakhon Nayok,Ongkharak,Chumphon,2,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,10,dr_good,adult,stray,Nakhon Nayok,Ongkharak,Chumphon,2,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,yes_compl,"enlarged spleen,heat","ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,9,dr_good,adult,stray,Nakhon Nayok,Ongkharak,Chumphon,2,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,yes_compl,enlarged spleen,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,8,dr_field,adult,stray,Nakhon Nayok,Ongkharak,Chumphon,4,,castration,,vacc_on_day,male,,,underweight,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,7,dr_good,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,4,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,yes_compl,"enlarged spleen,heat","ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 05,6,dr_field,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,4,,spay,,vacc_on_day,female,no_preg,,overweight,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,5,dr_good,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,4,,spay,,vacc_on_day,female,no_preg,,overweight,no_skin_dz,,,yes_compl,"enlarged spleen,heat","ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,4,dr_good,adult,semi_owned,Nakhon Nayok,Ongkharak,Phra Achan,13,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,3,dr_field,adult,semi_owned,Nakhon Nayok,Ongkharak,Chumphon,4,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,2,dr_good,adult,owned,Nakhon Nayok,Ongkharak,Chumphon,1,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,1,dr_field,adult,owned,Nakhon Nayok,Ongkharak,Chumphon,1,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,18,dr_ice,adult,stray,Nakhon Nayok,Meung,Don Yo,6,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,17,dr_nan,adult,stray,Nakhon Nayok,Meung,Don Yo,6,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,16,dr_nan,adult,stray,Nakhon Nayok,Meung,Don Yo,6,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,yes_compl,other(ไข่เป็นแผล เพราะโดนกัดมา),ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,15,dr_ice,adult,stray,Nakhon Nayok,Meung,Don Yo,6,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,14,dr_nan,adult,stray,Nakhon Nayok,Meung,Don Yo,6,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,13,dr_ice,adult,stray,Nakhon Nayok,Meung,Don Yo,6,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,12,dr_nan,adult,owned,Nakhon Nayok,Meung,Don Yo,6,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,11,dr_nan,adult,owned,Nakhon Nayok,Meung,Don Yo,5,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,10,dr_ice,adult,owned,Nakhon Nayok,Meung,Don Yo,5,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,9,dr_ice,adult,owned,Nakhon Nayok,Meung,Don Yo,5,,spay,,vacc_on_day,female,yes_preg,6,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,8,dr_nan,adult,owned,Nakhon Nayok,Meung,Don Yo,5,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,yes_compl,enlarged spleen,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,7,dr_ice,adult,owned,Nakhon Nayok,Meung,Don Yo,5,,spay,,vacc_on_day,female,yes_preg,9,healthy_cond,no_skin_dz,,,yes_compl,enlarged spleen,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,6,dr_ice,adult,owned,Nakhon Nayok,Meung,Don Yo,5,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,yes_compl,enlarged spleen,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,5,dr_nan,adult,owned,Nakhon Nayok,Meung,Don Yo,4,,spay,,vacc_on_day,female,yes_preg,10,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,4,dr_ice,adult,owned,Nakhon Nayok,Meung,Don Yo,4,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,3,dr_nan,adult,owned,Nakhon Nayok,Meung,Don Yo,4,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,2,dr_nan,adult,owned,Nakhon Nayok,Meung,Don Yo,4,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,1,dr_ice,adult,owned,Nakhon Nayok,Meung,Don Yo,4,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,16,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,2,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,15,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,2,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,14,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,2,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,13,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,2,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,12,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,2,,spay,,vacc_on_day,female,no_preg,,overweight,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,11,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,1,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,10,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,1,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,9,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,1,,spay,,vacc_on_day,female,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 03,8,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,1,,castration,,vacc_on_day,male,,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,7,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,1,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,6,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,1,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,5,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Pa Kha,1,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,4,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Si Ka-ang,5,,spay,,vacc_on_day,female,no_preg,,healthy_cond,mild_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,3,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Si Ka-ang,5,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,2,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Khao Phoem,12,,castration,,vacc_on_day,male,,,healthy_cond,mild_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,1,dr_eye,adult,semi_owned,Nakhon Nayok,Ban Na,Khao Phoem,12,,spay,,vacc_on_day,female,no_preg,,overweight,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,17,dr_nut,adult,semi_owned,Nakhon Nayok,Ongkharak,Sai Mun,3,,castration,,vacc_on_day,male,,,healthy_cond,mod_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,18,dr_bombam,adult,semi_owned,Nakhon Nayok,Ongkharak,Sai Mun,3,,castration,,vacc_on_day,male,,,healthy_cond,mild_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,19,dr_nut,adult,owned,Nakhon Nayok,Ongkharak,Sai Mun,4,,castration,,vacc_on_day,male,,,healthy_cond,mild_skin_dz,,,no_compl,,ear_tattoo,
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,20,dr_bombam,adult,semi_owned,Nakhon Nayok,Ongkharak,Sai Mun,4,,spay,,vacc_on_day,female,no_preg,,overweight,mild_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,21,dr_nut,adult,semi_owned,Nakhon Nayok,Ongkharak,Sai Mun,4,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,22,dr_bombam,adult,semi_owned,Nakhon Nayok,Ongkharak,Sai Mun,4,,spay,,vacc_on_day,female,,,healthy_cond,mild_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
2025-09-18,Sep-25,2025,Jai Dog Rescue,Nakhon Nayok,Jai Dog Rescue,Jai Dog CNVR Clinic 02,17,dr_angpao,prepubertal,owned,Nakhon Nayok,Ban Na,Khao Phoem,7,,spay,,vacc_on_day,female,no_preg,,healthy_cond,no_skin_dz,,,no_compl,,"ear_notch,ear_tattoo",
